[ 2012-12-23T10:02:11+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-12-23T10:02:11+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.120865s ]
[ 2012-12-23T10:02:11+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.161394s ]
[ 2012-12-23T10:02:12+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.626571s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.084505s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.132703s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.062026s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058869s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.009125s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.024330s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.024489s ]
[ 2012-12-23T10:02:13+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 89 行.
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 90 行.
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 91 行.
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.141286s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.141389s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.002001s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.011903s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.006889s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.026667s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.047926s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.009829s ]
[ 2012-12-23T10:02:14+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.009983s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001329s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002288s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.017547s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.002465s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002596s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.001367s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002528s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.000993s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001562s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001640s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 90 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 91 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 92 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.022929s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023021s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000819s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001119s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000648s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000891s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003672s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001177s ]
[ 2012-12-23T10:06:50+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001251s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001441s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001550s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.024386s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.000846s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002324s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.000527s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.003322s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.001629s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002425s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002526s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 90 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 91 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 92 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.030090s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030195s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000809s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001654s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000945s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001147s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004975s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001327s ]
[ 2012-12-23T10:18:56+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001415s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001341s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001458s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.016337s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.000615s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002412s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.000753s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002492s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.000932s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001531s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001602s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 90 行.
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 91 行.
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 92 行.
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.023228s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023311s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000869s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.000961s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000611s ]
[ 2012-12-23T10:19:18+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000867s ]
