[ 2012-10-04T18:10:20+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-04T18:10:20+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.014146s ]
[ 2012-10-04T18:10:20+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.020260s ]
[ 2012-10-04T18:10:20+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.130383s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.019764s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.096347s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.018095s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.057969s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.000798s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.065074s ]
[ 2012-10-04T18:10:21+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.065263s ]
