[ 2012-11-29T10:58:03+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-11-29T10:58:03+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.052010s ]
[ 2012-11-29T10:58:03+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.080115s ]
[ 2012-11-29T10:58:03+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.287132s ]
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.013334s ]
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.107406s ]
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.073445s ]
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.069290s ]
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.001338s ]
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-11-29T10:58:04+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.032408s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.032517s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.040159s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040264s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.001596s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001055s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000655s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000915s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004430s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000889s ]
[ 2012-11-29T10:58:05+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000952s ]
[ 2012-11-29T13:03:17+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-11-29T13:03:17+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.021252s ]
[ 2012-11-29T13:03:17+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.063158s ]
[ 2012-11-29T13:03:17+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-11-29T13:03:18+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.241925s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.041884s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.018680s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.018004s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.035757s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.000841s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.022018s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.022157s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.222659s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.222788s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.020821s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.022291s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000894s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000963s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.045242s ]
[ 2012-11-29T13:03:19+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
