[ 2012-09-03T12:50:46+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-03T12:50:46+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002079s ]
[ 2012-09-03T12:50:46+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.008134s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.128837s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.024570s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.071944s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.020078s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.081473s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.000704s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.108907s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.109053s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.079974s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.080091s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000939s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001061s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000661s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000936s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003794s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000886s ]
[ 2012-09-03T12:50:47+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000957s ]
