[ 2012-09-12T01:15:31+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-12T01:15:31+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000718s ]
[ 2012-09-12T01:15:31+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000842s ]
[ 2012-09-12T01:15:31+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.002514s ]
[ 2012-09-12T01:15:31+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.000348s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.026818s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.015456s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002724s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.000430s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000869s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000943s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.037101s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.037211s ]
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-09-12T01:15:32+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000429s ]
